"FOLIO","VIV_SEL","HOGAR","N_REN","P6_1_01","P6_1_02","P6_1_03","P6_1_04","P6_1_05","P6_1_06","P6_1_07","P6_1_08","P6_1_09","P6_1_10","P6_2_1","P6_3A_1","P6_3B_1","P6_3C_1","P6_3D_1","P6_2_2","P6_3A_2","P6_3B_2","P6_3C_2","P6_3D_2","P6_2_3","P6_3A_3","P6_3B_3","P6_3C_3","P6_3D_3","P6_4_1","P6_4_2","P6_4_3","P6_4_4","P6_5_1","P6_5_2","P6_5_3","P6_5_4","P6_5_5","P6_6_1","P6_6_2","P6_6_3","P6_6_4","P6_6_5","P6_6_6","P6_6_7","P6_6_8","P6_6_9","EST_DIS","UPM_DIS","FACTOR"
"2760873","06","1","05","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","","","","","","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","2","2","422","0005407",2660
"2760873","07","1","02","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","422","0005407",2199
"2760935","13","1","03","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","422","0005409",1873
"2760935","21","1","03","1","2","2","2","2","2","2","2","2","2","3","2","1","1","1","","","","","","","","","","","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","422","0005409",1452
"2761028","13","2","01","1","2","2","2","2","2","2","2","2","2","1","4","2","4","4","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","423","0005412",991
"2761028","20","1","03","1","1","2","2","2","2","2","2","2","2","1","1","2","1","4","1","1","4","1","4","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","423","0005412",1486
"2761032","04","1","04","1","1","2","2","2","2","2","2","2","2","3","3","4","2","4","4","4","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","423","0005413",2270
"2800211","04","1","02","1","2","2","2","2","2","2","2","2","2","3","1","1","1","1","","","","","","","","","","","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","425","0005420",1156
"2800348","02","1","02","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","1","1","1","1","1","1","2","2","2","1","2","2","2","2","1","2","2","2","424","0005423",1260
"2800455","04","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","2","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","1","1","1","2","2","2","424","0005427",3090
"2800672","04","1","03","1","2","2","2","2","2","2","2","2","2","3","1","4","4","4","","","","","","","","","","","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","425","0005436",2246
"2800882","04","1","03","1","1","2","2","2","2","2","2","2","2","1","1","2","1","3","1","1","2","1","3","","","","","","1","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","424","0005444",2427
"2800927","01","1","03","1","1","2","2","2","2","2","2","2","2","3","1","1","2","3","3","1","1","1","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","1","1","1","2","2","2","425","0005446",2195
"2800978","01","1","03","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","","","","","","1","3","3","4","4","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","426","0005448",1850
"2801291","04","1","04","1","2","2","2","2","2","2","2","2","2","2","3","3","2","4","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","431","0005458",4737
"2801509","01","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","433","0005470",3452
"2801509","05","1","04","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","2","2","2","433","0005470",3924
"2801697","02","1","04","1","1","2","2","2","2","2","2","2","2","2","1","4","1","1","3","4","4","4","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","431","0005472",4058
"2801757","04","1","03","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","2","2","4","4","4","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","431","0005475",4021
"2801925","04","1","04","1","2","2","2","2","2","2","2","2","2","1","2","3","3","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","432","0005479",3470
"2802732","01","1","04","1","1","2","2","2","2","2","2","2","2","2","1","1","1","4","2","1","1","1","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","434","0005497",4152
"2802927","01","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","435","0005500",2739
"2803146","01","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","434","0005509",2697
"2803245","01","1","04","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","434","0005517",3428
"2803251","03","1","04","1","1","2","2","2","2","2","2","2","2","1","2","3","2","4","1","2","3","2","4","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","434","0005520",4190
"2803330","02","1","04","1","1","2","2","2","2","2","2","2","2","2","1","1","2","1","3","1","1","4","4","","","","","","2","2","2","2","2","1","2","2","2","1","2","1","2","1","1","2","2","2","434","0005523",3178
"2803433","02","1","03","1","2","2","2","2","2","2","2","2","2","3","2","4","4","4","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","436","0005524",4362
"2803800","03","1","05","1","1","2","2","2","2","2","2","2","2","3","2","2","4","4","4","2","4","4","4","","","","","","1","1","1","1","2","1","2","2","2","1","2","2","2","2","1","2","2","2","428","0005531",3565
"2803940","05","1","07","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","429","0005534",6709
"2804077","03","1","05","1","2","2","2","2","2","2","2","2","2","3","4","4","4","4","","","","","","","","","","","2","1","1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","429","0005537",5046
"2804341","01","1","04","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","429","0005543",3360
"2804384","02","1","02","1","2","2","1","2","2","2","2","2","2","1","1","4","1","4","","","","","","1","4","4","4","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","2","2","2","428","0005548",1598
"2804499","05","1","04","1","1","2","2","2","2","2","2","2","2","3","3","3","2","4","2","3","4","3","4","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","428","0005550",3953
"2804619","05","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","429","0005553",4291
"2804628","02","1","02","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4","3","3","4","2","4","","","","","","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","429","0005554",4815
"2804631","01","1","03","1","1","2","2","2","2","2","2","2","2","3","2","1","3","1","3","3","2","3","1","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","429","0005555",3248
"2804670","05","1","04","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2","2","1","1","1","2","","","","","","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","429","0005557",3552
"2804850","04","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","1","1","1","","","","","","1","2","2","1","2","2","2","2","2","1","1","1","1","1","2","2","2","2","428","0005561",2361
"2805137","04","1","05","1","1","2","2","2","2","2","2","2","2","1","3","4","4","4","1","2","2","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","428","0005570",3964
"2805208","04","1","04","1","2","2","2","2","2","2","2","1","2","1","3","4","2","4","","","","","","2","3","4","2","4","2","2","1","1","2","2","2","2","2","1","2","1","2","2","2","2","2","2","430","0005572",2860
"2805212","01","1","03","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","430","0005573",2168
"2805212","05","1","03","1","2","2","2","2","2","2","2","2","2","2","1","1","1","4","","","","","","","","","","","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","430","0005573",2168
"2805844","03","1","03","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","","","","","","","","","","","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","425","0005590",4083
"2806041","04","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","425","0005597",2087
"2806187","02","1","02","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","","","","","","","","","","","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","425","0005603",1511
"2806841","01","1","04","1","1","2","2","2","2","2","2","2","2","1","1","1","1","3","1","1","1","1","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","1","2","2","1","1","2","2","438","0005622",3204
"2806948","01","1","03","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","1","1","1","2","2","2","437","0005623",2606
"2806971","02","1","03","1","1","2","2","2","2","2","2","2","2","2","1","3","1","1","2","1","3","1","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","2","2","437","0005626",2406
"2807302","04","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","427","0005636",2596
"2807783","10","1","04","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","440","0005644",3363
"2807901","07","1","04","1","1","2","2","2","2","2","2","2","2","1","2","3","1","3","1","1","3","2","3","","","","","","2","2","1","2","2","2","2","1","2","1","1","2","2","2","1","2","2","2","442","0005645",3131
"2807901","11","1","01","1","2","2","2","2","2","2","2","2","2","1","2","3","2","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","442","0005645",1335
"2807965","15","1","04","1","2","2","2","2","2","2","2","2","2","3","3","4","4","4","","","","","","","","","","","2","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","442","0005647",3889
"2808106","08","1","04","1","2","1","2","2","2","2","2","2","2","2","4","1","2","4","","","","","","2","3","4","4","4","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","443","0005648",4594
"2808106","12","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","443","0005648",3446
"2808106","16","1","02","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","2","1","1","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","443","0005648",2297
"2808106","17","1","02","1","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","443","0005648",2297
"2808113","09","1","03","1","1","2","2","2","2","2","2","2","2","2","4","4","3","4","2","4","4","3","4","","","","","","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","443","0005649",2701
"2860040","16","1","02","1","2","2","2","2","2","2","2","2","2","2","1","1","1","4","","","","","","","","","","","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","444","0005652",1409
"2860124","07","1","03","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","4","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","444","0005654",2019
"2860393","11","1","04","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","3","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","1","2","2","444","0005657",3129
"2860490","04","1","04","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","1","2","3","1","3","2","2","2","2","2","1","1","2","1","2","2","2","2","2","1","2","2","2","444","0005659",1792
"2860490","08","1","03","1","2","2","2","2","2","2","2","2","2","3","2","4","4","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","444","0005659",1051
"2860490","20","1","04","1","2","2","2","2","2","2","2","2","2","1","1","4","1","4","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","444","0005659",2102
"2860598","03","1","03","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","3","1","1","4","","","","","","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","445","0005660",2278
"2900045","03","1","02","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","447","0005667",519
"2900076","01","1","04","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","1","4","2","4","3","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","446","0005671",931
"2900133","02","1","04","1","2","2","2","2","2","2","2","2","2","2","2","2","4","3","","","","","","","","","","","2","2","2","1","2","2","2","2","2","1","2","2","2","2","1","2","2","2","447","0005677",654
"2900165","12","1","02","2","2","2","1","2","2","2","2","2","2","","","","","","","","","","","2","2","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","2","1","2","2","2","454","0005678",816
"2900299","03","1","03","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","446","0005683",769
"2900314","01","1","03","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","","","","","","","","","","","2","2","2","2","1","1","2","2","2","1","2","2","2","2","1","2","2","2","453","0005685",536
"2900314","04","1","02","1","1","2","2","2","2","2","2","2","2","3","2","3","3","4","3","2","3","4","4","","","","","","1","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","453","0005685",374
"2900321","01","1","04","1","2","2","2","2","2","2","2","2","2","2","2","1","1","3","","","","","","","","","","","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","2","2","2","453","0005686",1800
"2900321","04","1","03","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","453","0005686",943
"2900321","06","1","05","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","","","","","","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","453","0005686",1886
"2900385","04","1","03","1","1","2","2","2","2","2","2","2","2","2","2","1","1","4","3","3","4","1","4","","","","","","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","446","0005689",672
"2900409","05","1","03","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4","","","","","","","","","","","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","446","0005693",907
"2900421","02","1","05","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","446","0005695",1287
